,box_office_revenue,box_office_revenue,box_office_revenue,box_office_revenue,box_office_revenue,box_office_revenue,box_office_revenue,box_office_revenue,box_office_inflation,box_office_inflation,box_office_inflation,box_office_inflation,box_office_inflation,box_office_inflation,box_office_inflation,box_office_inflation,budget,budget,budget,budget,budget,budget,budget,budget,budget_inflation,budget_inflation,budget_inflation,budget_inflation,budget_inflation,budget_inflation,budget_inflation,budget_inflation,runtime,runtime,runtime,runtime,runtime,runtime,runtime,runtime,a_age_at_release,a_age_at_release,a_age_at_release,a_age_at_release,a_age_at_release,a_age_at_release,a_age_at_release,a_age_at_release,a_height,a_height,a_height,a_height,a_height,a_height,a_height,a_height
26118640,13.0,22464.0,0.0,22464.0,22464.0,22464.0,22464.0,22464.0,13.0,30701.95377503852,3.78652839475059e-12,30701.953775038513,30701.953775038513,30701.953775038513,30701.953775038513,30701.953775038513,0.0,,,,,,,,0.0,,,,,,,,13.0,95.0,0.0,95.0,95.0,95.0,95.0,95.0,10.0,49.5,14.721488451315723,24.0,42.0,49.5,54.25,79.0,6.0,1.7363333333333333,0.08639830245245957,1.638,1.6624999999999999,1.74,1.795,1.85
26127858,20.0,2529395.0,0.0,2529395.0,2529395.0,2529395.0,2529395.0,2529395.0,20.0,3351117.7968633305,9.555168003636915e-10,3351117.79686333,3351117.79686333,3351117.79686333,3351117.79686333,3351117.79686333,20.0,10000000.0,0.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,20.0,13248693.054518294,5.7331008021821494e-09,13248693.054518295,13248693.054518295,13248693.054518295,13248693.054518295,13248693.054518295,20.0,95.0,0.0,95.0,95.0,95.0,95.0,95.0,16.0,45.8125,13.736660195743845,24.0,33.75,46.0,59.0,68.0,11.0,1.7339090909090908,0.13004495726129062,1.55,1.6749999999999998,1.727,1.775,1.956
26137623,10.0,113069.0,0.0,113069.0,113069.0,113069.0,113069.0,113069.0,10.0,209926.11826268965,6.135626191910472e-11,209926.11826268968,209926.11826268968,209926.11826268968,209926.11826268968,209926.11826268968,0.0,,,,,,,,0.0,,,,,,,,10.0,103.0,0.0,103.0,103.0,103.0,103.0,103.0,0.0,,,,,,,,8.0,1.748375,0.0951749329242887,1.63,1.6925,1.7285,1.785,1.89
26138037,9.0,700000.0,0.0,700000.0,700000.0,700000.0,700000.0,700000.0,9.0,1903141.7624521074,2.469541904935197e-10,1903141.7624521072,1903141.7624521072,1903141.7624521072,1903141.7624521072,1903141.7624521072,0.0,,,,,,,,0.0,,,,,,,,9.0,89.0,0.0,89.0,89.0,89.0,89.0,89.0,8.0,38.875,11.051018052650171,29.0,31.75,33.5,43.75,57.0,5.0,1.7147999999999999,0.04304880950734879,1.68,1.7,1.702,1.702,1.79
26147476,6.0,45703.0,0.0,45703.0,45703.0,45703.0,45703.0,45703.0,6.0,81772.18557740796,0.0,81772.18557740796,81772.18557740796,81772.18557740796,81772.18557740796,81772.18557740796,0.0,,,,,,,,0.0,,,,,,,,6.0,93.0,0.0,93.0,93.0,93.0,93.0,93.0,6.0,27.166666666666668,4.070217029430577,22.0,25.25,26.5,28.5,34.0,6.0,1.762333333333333,0.12119680963897796,1.6,1.6684999999999999,1.792,1.8599999999999999,1.88
26149260,16.0,6734962.0,0.0,6734962.0,6734962.0,6734962.0,6734962.0,6734962.0,16.0,9204793.981510013,0.0,9204793.981510013,9204793.981510013,9204793.981510013,9204793.981510013,9204793.981510013,0.0,,,,,,,,0.0,,,,,,,,16.0,107.0,0.0,107.0,107.0,107.0,107.0,107.0,11.0,39.09090909090909,14.017521503137033,26.0,28.0,38.0,42.0,71.0,7.0,1.8059999999999998,0.09601388788434023,1.62,1.78,1.83,1.861,1.91
26156614,12.0,80858.0,0.0,80858.0,80858.0,80858.0,80858.0,80858.0,12.0,127560.77545575814,3.03979595114415e-11,127560.7754557581,127560.7754557581,127560.7754557581,127560.7754557581,127560.7754557581,0.0,,,,,,,,0.0,,,,,,,,12.0,106.0,0.0,106.0,106.0,106.0,106.0,106.0,9.0,44.0,17.811513130556875,18.0,32.0,46.0,48.0,77.0,7.0,1.7701428571428572,0.12257301031280438,1.59,1.6885,1.784,1.855,1.93
26166969,10.0,11128309.0,0.0,11128309.0,11128309.0,11128309.0,11128309.0,11128309.0,10.0,24357335.18322023,3.926800762822702e-09,24357335.18322023,24357335.18322023,24357335.18322023,24357335.18322023,24357335.18322023,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,8.0,39.875,14.942150352036254,14.0,36.5,38.5,42.0,68.0,6.0,1.7436666666666667,0.10051202249814031,1.63,1.703,1.7285,1.745,1.93
26174601,4.0,1100000.0,0.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,4.0,11279768.786127167,0.0,11279768.786127167,11279768.786127167,11279768.786127167,11279768.786127167,11279768.786127167,0.0,,,,,,,,0.0,,,,,,,,4.0,103.0,0.0,103.0,103.0,103.0,103.0,103.0,3.0,25.666666666666668,14.153915830374762,17.0,17.5,18.0,30.0,42.0,2.0,1.635,0.06363961030678918,1.59,1.6125,1.635,1.6575,1.68
26178276,20.0,23081726.0,0.0,23081726.0,23081726.0,23081726.0,23081726.0,23081726.0,20.0,31546211.035439126,3.822067201454766e-09,31546211.03543913,31546211.03543913,31546211.03543913,31546211.03543913,31546211.03543913,20.0,24000000.0,0.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,20.0,32801232.66563943,0.0,32801232.665639438,32801232.665639438,32801232.665639438,32801232.665639438,32801232.665639438,20.0,98.0,0.0,98.0,98.0,98.0,98.0,98.0,16.0,43.3125,11.654577069403535,24.0,37.25,41.5,54.25,62.0,11.0,1.8202727272727273,0.08490475947682899,1.65,1.775,1.82,1.875,1.96
26178764,2.0,2050000.0,0.0,2050000.0,2050000.0,2050000.0,2050000.0,2050000.0,2.0,25342857.14285714,0.0,25342857.14285714,25342857.14285714,25342857.14285714,25342857.14285714,25342857.14285714,2.0,2115000.0,0.0,2115000.0,2115000.0,2115000.0,2115000.0,2115000.0,2.0,26146411.14982578,0.0,26146411.14982578,26146411.14982578,26146411.14982578,26146411.14982578,26146411.14982578,2.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,2.0,34.5,2.1213203435596424,33.0,33.75,34.5,35.25,36.0,2.0,1.755,0.1767766952966369,1.63,1.6925,1.755,1.8175,1.88
26178788,8.0,2275000.0,0.0,2275000.0,2275000.0,2275000.0,2275000.0,2275000.0,8.0,28124390.243902437,3.982502846604949e-09,28124390.243902437,28124390.243902437,28124390.243902437,28124390.243902437,28124390.243902437,0.0,,,,,,,,0.0,,,,,,,,8.0,96.0,0.0,96.0,96.0,96.0,96.0,96.0,7.0,36.0,9.72967967955095,18.0,33.5,35.0,42.5,47.0,5.0,1.6939999999999997,0.11886967653695367,1.6,1.63,1.67,1.67,1.9
26178809,2.0,2000000.0,0.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2.0,22890322.58064516,0.0,22890322.58064516,22890322.58064516,22890322.58064516,22890322.58064516,22890322.58064516,0.0,,,,,,,,0.0,,,,,,,,2.0,82.0,0.0,82.0,82.0,82.0,82.0,82.0,1.0,21.0,,21.0,21.0,21.0,21.0,21.0,1.0,1.73,,1.73,1.73,1.73,1.73,1.73
26188042,1.0,3000000.0,,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,1.0,33262499.999999996,,33262499.999999996,33262499.999999996,33262499.999999996,33262499.999999996,33262499.999999996,0.0,,,,,,,,0.0,,,,,,,,1.0,111.0,,111.0,111.0,111.0,111.0,111.0,1.0,40.0,,40.0,40.0,40.0,40.0,40.0,1.0,1.65,,1.65,1.65,1.65,1.65,1.65
26188295,3.0,1650000.0,0.0,1650000.0,1650000.0,1650000.0,1650000.0,1650000.0,3.0,18884516.129032254,0.0,18884516.129032254,18884516.129032254,18884516.129032254,18884516.129032254,18884516.129032254,0.0,,,,,,,,0.0,,,,,,,,3.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,3.0,26.0,7.937253933193772,17.0,23.0,29.0,30.5,32.0,3.0,1.7833333333333332,0.1890326250501043,1.57,1.71,1.85,1.8900000000000001,1.93
26188378,5.0,1200000.0,0.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,5.0,13388679.245283017,0.0,13388679.245283017,13388679.245283017,13388679.245283017,13388679.245283017,13388679.245283017,0.0,,,,,,,,0.0,,,,,,,,5.0,93.0,0.0,93.0,93.0,93.0,93.0,93.0,3.0,28.333333333333332,10.214368964029708,21.0,22.5,24.0,32.0,40.0,1.0,1.73,,1.73,1.73,1.73,1.73,1.73
26188630,2.0,2500000.0,0.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2.0,28158730.158730157,0.0,28158730.158730157,28158730.158730157,28158730.158730157,28158730.158730157,28158730.158730157,0.0,,,,,,,,0.0,,,,,,,,2.0,78.0,0.0,78.0,78.0,78.0,78.0,78.0,0.0,,,,,,,,0.0,,,,,,,
26198375,9.0,4800000.0,0.0,4800000.0,4800000.0,4800000.0,4800000.0,4800000.0,9.0,53554716.98113207,7.90253409579263e-09,53554716.98113207,53554716.98113207,53554716.98113207,53554716.98113207,53554716.98113207,0.0,,,,,,,,0.0,,,,,,,,9.0,96.0,0.0,96.0,96.0,96.0,96.0,96.0,9.0,28.22222222222222,12.306276627983154,-1.0,30.0,31.0,34.0,42.0,5.0,1.732,0.07293833011524195,1.65,1.71,1.72,1.73,1.85
26200483,5.0,376008.0,0.0,376008.0,376008.0,376008.0,376008.0,376008.0,5.0,798848.1341317365,0.0,798848.1341317365,798848.1341317365,798848.1341317365,798848.1341317365,798848.1341317365,0.0,,,,,,,,0.0,,,,,,,,5.0,96.0,0.0,96.0,96.0,96.0,96.0,96.0,5.0,50.4,16.334013591276335,38.0,39.0,43.0,55.0,77.0,3.0,1.76,0.06928203230275516,1.68,1.74,1.8,1.8,1.8
26206020,3.0,2000000.0,0.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,3.0,22890322.58064516,0.0,22890322.58064516,22890322.58064516,22890322.58064516,22890322.58064516,22890322.58064516,0.0,,,,,,,,0.0,,,,,,,,3.0,87.0,0.0,87.0,87.0,87.0,87.0,87.0,3.0,33.666666666666664,4.509249752822894,29.0,31.5,34.0,36.0,38.0,2.0,1.77,0.19798989873223333,1.63,1.7,1.77,1.8399999999999999,1.91
26206134,5.0,1150000.0,0.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,5.0,12830817.610062892,0.0,12830817.610062892,12830817.610062892,12830817.610062892,12830817.610062892,12830817.610062892,0.0,,,,,,,,0.0,,,,,,,,5.0,81.0,0.0,81.0,81.0,81.0,81.0,81.0,0.0,,,,,,,,3.0,1.6843333333333332,0.1028899088022403,1.62,1.625,1.63,1.7165,1.803
26212916,5.0,3700000.0,0.0,3700000.0,3700000.0,3700000.0,3700000.0,3700000.0,5.0,41152351.09717868,0.0,41152351.09717868,41152351.09717868,41152351.09717868,41152351.09717868,41152351.09717868,0.0,,,,,,,,0.0,,,,,,,,5.0,89.0,0.0,89.0,89.0,89.0,89.0,89.0,4.0,35.0,9.201449161228174,23.0,31.25,36.0,39.75,45.0,3.0,1.6766666666666665,0.08082903768654767,1.63,1.63,1.63,1.7,1.77
26224556,18.0,252276927.0,0.0,252276927.0,252276927.0,252276927.0,252276927.0,252276927.0,18.0,344791424.11248076,1.226653469628159e-07,344791424.1124807,344791424.1124807,344791424.1124807,344791424.1124807,344791424.1124807,18.0,38000000.0,0.0,38000000.0,38000000.0,38000000.0,38000000.0,38000000.0,18.0,51935285.05392911,1.5333168370351987e-08,51935285.05392911,51935285.05392911,51935285.05392911,51935285.05392911,51935285.05392911,18.0,111.0,0.0,111.0,111.0,111.0,111.0,111.0,11.0,45.27272727272727,16.685867727456724,14.0,40.0,42.0,58.0,69.0,6.0,1.7796666666666667,0.047756325933499856,1.7,1.7785,1.78,1.7875,1.85
26252539,2.0,2240000.0,0.0,2240000.0,2240000.0,2240000.0,2240000.0,2240000.0,2.0,27691707.317073166,0.0,27691707.317073166,27691707.317073166,27691707.317073166,27691707.317073166,27691707.317073166,0.0,,,,,,,,0.0,,,,,,,,2.0,101.0,0.0,101.0,101.0,101.0,101.0,101.0,2.0,43.0,8.48528137423857,37.0,40.0,43.0,46.0,49.0,2.0,1.76,0.1272792206135787,1.67,1.7149999999999999,1.76,1.8050000000000002,1.85
26252728,21.0,174822325.0,0.0,174822325.0,174822325.0,174822325.0,174822325.0,174822325.0,21.0,231616732.30022404,3.053829302179694e-08,231616732.300224,231616732.300224,231616732.300224,231616732.300224,231616732.300224,21.0,163000000.0,0.0,163000000.0,163000000.0,163000000.0,163000000.0,163000000.0,21.0,215953696.7886482,0.0,215953696.7886482,215953696.7886482,215953696.7886482,215953696.7886482,215953696.7886482,21.0,118.0,0.0,118.0,118.0,118.0,118.0,118.0,19.0,41.26315789473684,16.113631583445663,14.0,31.5,40.0,49.0,73.0,18.0,1.7551555555555558,0.11435522685254372,1.45,1.72,1.782,1.82,1.918
26253096,13.0,3330352.0,0.0,3330352.0,3330352.0,3330352.0,3330352.0,3330352.0,13.0,6183196.701203557,1.938702538112302e-09,6183196.701203558,6183196.701203558,6183196.701203558,6183196.701203558,6183196.701203558,0.0,,,,,,,,0.0,,,,,,,,13.0,97.0,0.0,97.0,97.0,97.0,97.0,97.0,11.0,46.09090909090909,12.95727244025181,28.0,34.0,48.0,55.0,66.0,8.0,1.769375,0.08299903183600571,1.65,1.7225,1.7574999999999998,1.8125,1.91
26254041,5.0,4000000.0,0.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,5.0,42364179.10447761,0.0,42364179.10447761,42364179.10447761,42364179.10447761,42364179.10447761,42364179.10447761,0.0,,,,,,,,0.0,,,,,,,,5.0,99.0,0.0,99.0,99.0,99.0,99.0,99.0,5.0,32.8,13.046072205840346,23.0,23.0,24.0,45.0,49.0,2.0,1.705,0.06363961030678934,1.66,1.6824999999999999,1.705,1.7275,1.75
26255812,14.0,4749516.0,0.0,4749516.0,4749516.0,4749516.0,4749516.0,4749516.0,14.0,6491249.140215714,0.0,6491249.140215715,6491249.140215715,6491249.140215715,6491249.140215715,6491249.140215715,0.0,,,,,,,,0.0,,,,,,,,14.0,89.0,0.0,89.0,89.0,89.0,89.0,89.0,9.0,27.333333333333332,5.766281297335398,19.0,24.0,27.0,31.0,38.0,8.0,1.75125,0.06534250421542524,1.63,1.73,1.75,1.7975,1.83
26273704,1.0,1436391.0,,1436391.0,1436391.0,1436391.0,1436391.0,1436391.0,1.0,1963141.474576271,,1963141.474576271,1963141.474576271,1963141.474576271,1963141.474576271,1963141.474576271,0.0,,,,,,,,0.0,,,,,,,,1.0,93.0,,93.0,93.0,93.0,93.0,93.0,0.0,,,,,,,,0.0,,,,,,,
26274188,3.0,1150000.0,0.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,3.0,13161935.483870966,0.0,13161935.483870966,13161935.483870966,13161935.483870966,13161935.483870966,13161935.483870966,0.0,,,,,,,,0.0,,,,,,,,3.0,70.0,0.0,70.0,70.0,70.0,70.0,70.0,3.0,37.0,11.532562594670797,28.0,30.5,33.0,41.5,50.0,3.0,1.798,0.10223502335305655,1.68,1.767,1.854,1.8570000000000002,1.86
26275052,1.0,6426457.0,,6426457.0,6426457.0,6426457.0,6426457.0,6426457.0,1.0,8783154.636363635,,8783154.636363635,8783154.636363635,8783154.636363635,8783154.636363635,8783154.636363635,0.0,,,,,,,,0.0,,,,,,,,1.0,111.0,,111.0,111.0,111.0,111.0,111.0,0.0,,,,,,,,0.0,,,,,,,
26279569,14.0,9923855.0,0.0,9923855.0,9923855.0,9923855.0,9923855.0,9923855.0,14.0,13563111.533127883,3.865916443338773e-09,13563111.533127887,13563111.533127887,13563111.533127887,13563111.533127887,13563111.533127887,14.0,7000000.0,0.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,14.0,9567026.194144834,1.9329582216693864e-09,9567026.194144836,9567026.194144836,9567026.194144836,9567026.194144836,9567026.194144836,14.0,93.0,0.0,93.0,93.0,93.0,93.0,93.0,12.0,45.083333333333336,13.331155125108138,26.0,35.5,45.0,47.75,74.0,8.0,1.7387499999999998,0.07845608416724068,1.64,1.6925,1.7149999999999999,1.79,1.87
26284394,1.0,2598964.0,,2598964.0,2598964.0,2598964.0,2598964.0,2598964.0,1.0,43089365.757009335,,43089365.757009335,43089365.757009335,43089365.757009335,43089365.757009335,43089365.757009335,0.0,,,,,,,,0.0,,,,,,,,1.0,90.0,,90.0,90.0,90.0,90.0,90.0,1.0,22.0,,22.0,22.0,22.0,22.0,22.0,1.0,1.62,,1.62,1.62,1.62,1.62,1.62
26294813,4.0,1000000.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,4.0,11122257.053291535,0.0,11122257.053291535,11122257.053291535,11122257.053291535,11122257.053291535,11122257.053291535,0.0,,,,,,,,0.0,,,,,,,,4.0,82.0,0.0,82.0,82.0,82.0,82.0,82.0,4.0,30.75,9.7082439194738,23.0,23.75,28.0,35.0,44.0,4.0,1.765,0.15066519173319365,1.63,1.6375,1.7599999999999998,1.8875,1.91
26297740,3.0,954046.0,0.0,954046.0,954046.0,954046.0,954046.0,954046.0,3.0,3450514.992864424,5.703162734357589e-10,3450514.9928644234,3450514.9928644234,3450514.9928644234,3450514.9928644234,3450514.9928644234,0.0,,,,,,,,0.0,,,,,,,,3.0,110.0,0.0,110.0,110.0,110.0,110.0,110.0,3.0,34.666666666666664,4.509249752822894,30.0,32.5,35.0,37.0,39.0,3.0,1.7266666666666666,0.14294521094927712,1.57,1.665,1.76,1.8050000000000002,1.85
26304712,2.0,2200000.0,0.0,2200000.0,2200000.0,2200000.0,2200000.0,2200000.0,2.0,24545911.94968553,0.0,24545911.94968553,24545911.94968553,24545911.94968553,24545911.94968553,24545911.94968553,0.0,,,,,,,,0.0,,,,,,,,2.0,76.0,0.0,76.0,76.0,76.0,76.0,76.0,0.0,,,,,,,,0.0,,,,,,,
26316286,15.0,4131508.0,0.0,4131508.0,4131508.0,4131508.0,4131508.0,4131508.0,15.0,5646606.465331276,1.928020900140575e-09,5646606.465331278,5646606.465331278,5646606.465331278,5646606.465331278,5646606.465331278,15.0,3000000.0,0.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,15.0,4100154.083204931,9.640104500702874e-10,4100154.0832049297,4100154.0832049297,4100154.0832049297,4100154.0832049297,4100154.0832049297,15.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,14.0,46.0,18.085268122892817,21.0,31.25,45.5,50.75,81.0,9.0,1.7393333333333334,0.10883014288330232,1.524,1.7,1.73,1.75,1.92
26328632,16.0,16441438.0,0.0,16441438.0,16441438.0,16441438.0,16441438.0,16441438.0,16.0,22470809.716486897,7.694926552389893e-09,22470809.716486897,22470809.716486897,22470809.716486897,22470809.716486897,22470809.716486897,0.0,,,,,,,,0.0,,,,,,,,16.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,14.0,33.357142857142854,11.698830598082756,12.0,25.75,32.5,40.0,58.0,4.0,1.6925,0.09429563439877092,1.6,1.6375,1.6749999999999998,1.73,1.82
26334230,9.0,2400000.0,0.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,9.0,5472493.57326478,0.0,5472493.57326478,5472493.57326478,5472493.57326478,5472493.57326478,5472493.57326478,0.0,,,,,,,,0.0,,,,,,,,9.0,93.0,0.0,93.0,93.0,93.0,93.0,93.0,9.0,47.44444444444444,10.771619088037683,30.0,46.0,50.0,51.0,62.0,7.0,1.7366285714285714,0.07785177613657289,1.63,1.6882,1.73,1.7850000000000001,1.85
26340083,16.0,6953085.0,0.0,6953085.0,6953085.0,6953085.0,6953085.0,6953085.0,16.0,9502906.61787365,1.9237316380974732e-09,9502906.61787365,9502906.61787365,9502906.61787365,9502906.61787365,9502906.61787365,0.0,,,,,,,,0.0,,,,,,,,16.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,15.0,42.53333333333333,13.383714339592336,12.0,39.0,47.0,53.0,58.0,15.0,1.7761333333333336,0.07837899378447435,1.65,1.7349999999999999,1.8,1.8159999999999998,1.92
26342915,16.0,116353.0,0.0,116353.0,116353.0,116353.0,116353.0,116353.0,16.0,161069.23293015998,0.0,161069.23293015998,161069.23293015998,161069.23293015998,161069.23293015998,161069.23293015998,16.0,2000000.0,0.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,16.0,2768630.5111197815,4.809329095243683e-10,2768630.5111197815,2768630.5111197815,2768630.5111197815,2768630.5111197815,2768630.5111197815,16.0,108.0,0.0,108.0,108.0,108.0,108.0,108.0,9.0,52.22222222222222,17.476968971891107,16.0,53.0,57.0,61.0,72.0,6.0,1.72,0.04732863826479697,1.65,1.6875,1.745,1.75,1.76
26349729,44.0,44268170.0,0.0,44268170.0,44268170.0,44268170.0,44268170.0,44268170.0,44.0,58649539.64152349,0.0,58649539.64152351,58649539.64152351,58649539.64152351,58649539.64152351,58649539.64152351,44.0,18000000.0,0.0,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,44.0,23847647.49813293,1.1305076007370797e-08,23847647.49813293,23847647.49813293,23847647.49813293,23847647.49813293,23847647.49813293,44.0,106.0,0.0,106.0,106.0,106.0,106.0,106.0,21.0,39.476190476190474,14.323473906909063,17.0,28.0,43.0,51.0,67.0,13.0,1.773846153846154,0.12210231103044017,1.55,1.72,1.8,1.88,1.92
26376459,11.0,173496.0,0.0,173496.0,173496.0,173496.0,173496.0,173496.0,11.0,237120.11093990746,9.157306469599876e-11,237120.1109399075,237120.1109399075,237120.1109399075,237120.1109399075,237120.1109399075,11.0,13000000.0,0.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,11.0,17767334.360554695,0.0,17767334.360554695,17767334.360554695,17767334.360554695,17767334.360554695,17767334.360554695,11.0,96.0,0.0,96.0,96.0,96.0,96.0,96.0,8.0,47.0,10.0,32.0,40.75,47.0,50.25,64.0,5.0,1.7984000000000002,0.05986902371009567,1.73,1.753,1.8,1.829,1.88
26383573,13.0,335976.0,0.0,335976.0,335976.0,335976.0,335976.0,335976.0,13.0,466735.6491777602,1.8175336294802832e-10,466735.64917776035,466735.64917776035,466735.64917776035,466735.64917776035,466735.64917776035,13.0,6000000.0,0.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,13.0,8335160.532498043,9.69351269056151e-10,8335160.532498041,8335160.532498041,8335160.532498041,8335160.532498041,8335160.532498041,13.0,99.0,0.0,99.0,99.0,99.0,99.0,99.0,11.0,33.63636363636363,16.02044148750419,18.0,21.0,24.0,44.5,63.0,8.0,1.75375,0.10861958518478275,1.57,1.7,1.74,1.82,1.9
26393733,9.0,2400000.0,0.0,2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,9.0,29669686.411149822,3.951267047896315e-09,29669686.411149822,29669686.411149822,29669686.411149822,29669686.411149822,29669686.411149822,0.0,,,,,,,,0.0,,,,,,,,9.0,111.0,0.0,111.0,111.0,111.0,111.0,111.0,5.0,32.0,15.684387141358123,7.0,29.0,34.0,43.0,47.0,3.0,1.6833333333333333,0.06110100926607792,1.63,1.65,1.67,1.71,1.75
26396356,7.0,500283.0,0.0,500283.0,500283.0,500283.0,500283.0,500283.0,7.0,1312872.8431952663,0.0,1312872.8431952663,1312872.8431952663,1312872.8431952663,1312872.8431952663,1312872.8431952663,0.0,,,,,,,,0.0,,,,,,,,7.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,7.0,43.714285714285715,14.032275720807437,20.0,37.5,46.0,52.5,60.0,5.0,1.8399999999999999,0.06964194138592053,1.75,1.78,1.88,1.89,1.9
26408975,1.0,49601.0,,49601.0,49601.0,49601.0,49601.0,49601.0,1.0,99764.36961451246,,99764.36961451246,99764.36961451246,99764.36961451246,99764.36961451246,99764.36961451246,0.0,,,,,,,,0.0,,,,,,,,1.0,98.0,,98.0,98.0,98.0,98.0,98.0,0.0,,,,,,,,0.0,,,,,,,
26409955,3.0,23859.0,0.0,23859.0,23859.0,23859.0,23859.0,23859.0,3.0,32608.525423728806,0.0,32608.525423728806,32608.525423728806,32608.525423728806,32608.525423728806,32608.525423728806,3.0,250000.0,0.0,250000.0,250000.0,250000.0,250000.0,250000.0,3.0,341679.5069337442,0.0,341679.5069337442,341679.5069337442,341679.5069337442,341679.5069337442,341679.5069337442,3.0,98.0,0.0,98.0,98.0,98.0,98.0,98.0,3.0,69.66666666666667,18.0092568789868,49.0,63.5,78.0,80.0,82.0,2.0,1.68,0.0,1.68,1.68,1.68,1.68,1.68
26425120,13.0,5689121.0,0.0,5689121.0,5689121.0,5689121.0,5689121.0,5689121.0,13.0,7537341.787901417,0.0,7537341.787901417,7537341.787901417,7537341.787901417,7537341.787901417,7537341.787901417,0.0,,,,,,,,0.0,,,,,,,,13.0,77.0,0.0,77.0,77.0,77.0,77.0,77.0,13.0,37.07692307692308,15.85592180890964,17.0,21.0,39.0,47.0,69.0,8.0,1.6883750000000002,0.08336483928234631,1.57,1.6375,1.6885,1.745,1.79
26428662,11.0,343818.0,0.0,343818.0,343818.0,343818.0,343818.0,343818.0,11.0,469902.2588597843,6.104870979733251e-11,469902.2588597842,469902.2588597842,469902.2588597842,469902.2588597842,469902.2588597842,0.0,,,,,,,,0.0,,,,,,,,11.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,8.0,49.625,20.33952872048486,25.0,35.25,49.0,62.25,84.0,3.0,1.7466666666666668,0.06110100926607792,1.68,1.72,1.76,1.78,1.8
26458140,2.0,1150000.0,0.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,2.0,12593209.876543207,0.0,12593209.876543207,12593209.876543207,12593209.876543207,12593209.876543207,12593209.876543207,0.0,,,,,,,,0.0,,,,,,,,2.0,98.0,0.0,98.0,98.0,98.0,98.0,98.0,2.0,37.0,5.656854249492381,33.0,35.0,37.0,39.0,41.0,0.0,,,,,,,
26466092,18.0,48795021.0,0.0,48795021.0,48795021.0,48795021.0,48795021.0,48795021.0,18.0,64647025.58177742,7.666584185175994e-09,64647025.58177743,64647025.58177743,64647025.58177743,64647025.58177743,64647025.58177743,18.0,90000000.0,0.0,90000000.0,90000000.0,90000000.0,90000000.0,90000000.0,18.0,119238237.49066466,1.5333168370351987e-08,119238237.49066465,119238237.49066465,119238237.49066465,119238237.49066465,119238237.49066465,18.0,113.0,0.0,113.0,113.0,113.0,113.0,113.0,15.0,41.53333333333333,14.416590971450056,14.0,34.0,38.0,45.0,74.0,10.0,1.8041,0.1316278001707002,1.63,1.68075,1.82,1.9175,1.98
